Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
prod,20547104,01/02/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,859.97
dev,71682866,01/02/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,886.97
prod,67090511,01/02/2024,Image Properties Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,895.01
dev,91756787,01/02/2024,Vertex AI: AutoML Structured Data Model Training,europe-west1,,GCP,GCP Vertex Ai,,Treasury,Treasury Foundation,902.06
dev,67090511,01/02/2024,Document Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,907.04
prod,72540413,01/02/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,915.34
dev,20547104,01/02/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,949.39
dev,48347781,01/02/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,955.46
dev,35462054,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,977.86
dev,45812120,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,985.14
dev,71794275,01/02/2024,Document Text Detection Operations,us-west1,,GCP,GCP Cloud Vision Api,,TE Tech,Risk Regulators,985.68
prod,67090511,01/02/2024,Image Properties Operations,us-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,991.14
dev,48347781,01/02/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,993.58
prod,67090511,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1030.5
prod,67090511,01/02/2024,Object Localization Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1030.68
dev,66082951,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,1052.57
dev,63014216,01/02/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1072.32
prod,63014216,01/02/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1078.04
dev,71794275,01/02/2024,Document Text Detection Operations,us-east1,,GCP,GCP Cloud Vision Api,,TE Tech,Risk Regulators,1080.77
dev,72789061,01/02/2024,Gemini Pro Image Input - Predictions,asia-southeast1,,GCP,GCP Vertex Ai,,United America,Bank Tank,1091.99
dev,59992092,01/02/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,1100.83
dev,71794275,01/02/2024,Document Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,TE Tech,Risk Regulators,1109.71
prod,67090511,01/02/2024,Text Detection Operations,us-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1120.57
dev,72789061,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Bank Tank,1128.79
dev,63014216,01/02/2024,Web Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1133.7
prod,59992092,01/02/2024,Document Text Detection Operations,asia-southeast1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,1136.1
dev,12683261,01/02/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Treasury,Treasury Foundation,1147.1
prod,20547104,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1164.08
dev,42275345,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Accounts Payabros,1168.28
dev,66082951,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,1171.2
dev,87305096,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1175.04
prod,67090511,01/02/2024,Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1182.58
prod,67090511,01/02/2024,Object Localization Operations,us-central2,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1219.64
prod,67090511,01/02/2024,Object Localization Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1223.03
prod,38760834,01/02/2024,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,The Budgeters,1232.77
dev,12273010,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1241.13
dev,67090511,01/02/2024,Document Text Detection Operations,us-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1248.26
dev,99457172,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1249.08
dev,72789061,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Bank Tank,1252.73
prod,67090511,01/02/2024,Web Detection Operations,us-central1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1260.25
dev,41603388,01/02/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1299.81
prod,67090511,01/02/2024,Text Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1303.85
dev,87305096,01/02/2024,Gemini Pro Image Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1304.61
dev,38760834,01/02/2024,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,The Budgeters,1327.69
dev,70359576,01/02/2024,Label Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,AE Tech,Yield Syndicate,1356.16
prod,67090511,01/02/2024,Document Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1356.66
prod,67090511,01/02/2024,Image Properties Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1360.71
dev,35462054,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,1368.02
dev,89094368,01/02/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,Straight Outta Accounts,1373.79
dev,63014216,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1384.26
dev,72789061,01/02/2024,Document Text Detection Operations,us-central1,,GCP,GCP Cloud Vision Api,,United America,Bank Tank,1387.35
prod,67090511,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1388.73
prod,67090511,01/02/2024,Web Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1406.06
prod,67090511,01/02/2024,Image Properties Operations,us-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,1410.08
dev,99457172,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1410.66
dev,20547104,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1422.91
dev,48347781,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1427.28
dev,63014216,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1444.6
dev,48347781,01/02/2024,Gemini Pro Image Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1459.84
dev,72789061,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Bank Tank,1467.16
dev,35462054,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,1472.66
prod,72540413,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1532.38
dev,68329476,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1536.19
dev,48347781,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1548.41
dev,45812120,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1595.18
dev,63014216,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1598.11
dev,12273010,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1633.61
prod,20547104,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1646.53
prod,60611044,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1674.75
dev,68329476,01/02/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1736.39
dev,99457172,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1738.54
dev,60611044,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1774.7
dev,66082951,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,1782.38
dev,87305096,01/02/2024,Gemini Pro Image Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1845.98
dev,91756787,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Treasury,Treasury Foundation,1850.19
dev,70359576,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,1857.25
dev,53079266,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,SecuroSave,SecuroSave Lite,1897.82
dev,48347781,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1922.68
prod,20547104,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1946.19
prod,67090511,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1949.03
dev,87305096,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1955.53
dev,12273010,01/02/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2036.74
prod,20547104,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2067.77
prod,72540413,01/02/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2080.93
dev,12683261,01/02/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Treasury,Treasury Foundation,2107.95
dev,45812120,01/02/2024,Gemini Pro Text Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2111
dev,48347781,01/02/2024,PaLM Text Bison Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2121.86
prod,63014216,01/02/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2125.36
dev,41603388,01/02/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2126.16
dev,12273010,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2137.38
dev,72789061,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Bank Tank,2144.07
dev,71682866,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2148.07
dev,80293184,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Treasury,Ctrl+Alt+Deficit,2155.55
prod,60611044,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2158.95
dev,60213466,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2191.84
dev,41603388,01/02/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2196.45
dev,92465056,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Fear the Fiscal,2238.08
dev,48347781,01/02/2024,PaLM Text Bison Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2272.8
dev,48347781,01/02/2024,PaLM Text Bison Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2297.57
prod,67090511,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2345.31
dev,80293184,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Treasury,Ctrl+Alt+Deficit,2359.67
dev,41603388,01/02/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2370.84
dev,60611044,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2379.77
prod,72540413,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2380.74
dev,48347781,01/02/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2398.79
dev,12273010,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2430.71
dev,48347781,01/02/2024,PaLM Text Bison Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2436.68
dev,63014216,01/02/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2453.28
dev,35462054,01/02/2024,PaLM Text Bison Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,2493.26
dev,35462054,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,2493.37
dev,80293184,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Treasury,Ctrl+Alt+Deficit,2522.8
dev,35462054,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,2526.45
dev,72449555,01/02/2024,PaLM Text Bison Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,2580.63
prod,11993525,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2598.78
dev,99457172,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2613.17
dev,71682866,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2640.37
dev,48347781,01/02/2024,PaLM Text Bison Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2647.79
dev,71682866,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2653.96
dev,80293184,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Treasury,Ctrl+Alt+Deficit,2686.3
dev,87305096,01/02/2024,PaLM Text Bison Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2693.57
prod,63014216,01/02/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2708.41
prod,11993525,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2710.76
dev,63014216,01/02/2024,PaLM Text Bison Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2725.55
dev,45812120,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,2757.38
dev,66082951,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2769.37
dev,66082951,01/02/2024,PaLM Text Bison Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,2783.73
dev,35462054,01/02/2024,PaLM Text Bison Input - Predictions,us-east4,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,2795.94
dev,60611044,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2796.19
prod,20547104,01/02/2024,PaLM Text Bison Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,2817.46
